"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2022";"0000";"25,6";"85,0";"";"3,0";"360,0";"6,0";"7,10";"33,0";"";""
"01/02/2022";"1200";"24,6";"93,0";"";"2,0";"50,0";"8,0";"";"";"22,3";"1,6"
"01/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"02/02/2022";"0000";"27,2";"91,0";"";"2,0";"360,0";"10,0";"0,00";"29,0";"";""
"02/02/2022";"1200";"24,6";"95,0";"";"2,0";"270,0";"10,0";"";"";"23,7";"3,8"
"02/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"03/02/2022";"0000";"23,8";"96,0";"";"2,0";"50,0";"10,0";"4,80";"31,2";"";""
"03/02/2022";"1200";"23,2";"97,0";"";"2,0";"50,0";"9,0";"";"";"22,2";"1,8"
"03/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"04/02/2022";"0000";"24,6";"95,0";"";"0,0";"0,0";"10,0";"3,10";"";"";""
"04/02/2022";"1200";"24,6";"93,0";"";"2,0";"360,0";"10,0";"";"";"23,3";"5,3"
"04/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"05/02/2022";"0000";"23,6";"97,0";"";"2,0";"320,0";"10,0";"6,80";"31,4";"";""
"05/02/2022";"1200";"24,2";"93,0";"";"2,0";"270,0";"9,0";"";"";"23,5";"15,9"
"05/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"06/02/2022";"0000";"26,8";"92,0";"";"3,0";"320,0";"9,0";"8,90";"32,8";"";""
"06/02/2022";"1200";"";"";"";"";"";"";"";"";"";""
"06/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"07/02/2022";"0000";"";"";"";"";"";"";"3,90";"30,2";"";""
"07/02/2022";"1200";"24,8";"97,0";"";"2,0";"360,0";"10,0";"";"";"23,1";"1,4"
"07/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"08/02/2022";"0000";"26,8";"92,0";"";"2,0";"360,0";"9,0";"2,90";"30,4";"";""
"08/02/2022";"1200";"25,2";"93,0";"";"2,0";"140,0";"10,0";"";"";"23,3";"0,3"
"08/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"09/02/2022";"0000";"24,8";"95,0";"";"2,0";"270,0";"9,0";"9,50";"32,4";"";""
"09/02/2022";"1200";"24,2";"97,0";"";"2,0";"230,0";"10,0";"";"";"23,7";"16,4"
"09/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"10/02/2022";"0000";"27,2";"91,0";"";"2,0";"50,0";"5,0";"5,50";"33,0";"";""
"10/02/2022";"1200";"24,2";"97,0";"";"2,0";"90,0";"8,0";"";"";"23,6";"0,0"
"10/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"11/02/2022";"0000";"26,0";"92,0";"";"2,0";"360,0";"10,0";"3,20";"31,4";"";""
"11/02/2022";"1200";"24,8";"97,0";"";"2,0";"140,0";"10,0";"";"";"24,5";"0,0"
"11/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"12/02/2022";"0000";"26,4";"88,0";"";"2,0";"270,0";"8,0";"6,00";"32,8";"";""
"12/02/2022";"1200";"24,6";"98,0";"";"3,0";"140,0";"9,0";"";"";"23,3";"0,0"
"12/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"13/02/2022";"0000";"27,6";"91,0";"";"0,0";"0,0";"8,0";"";"29,2";"";""
"13/02/2022";"1200";"";"";"";"";"";"";"";"";"";""
"13/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"14/02/2022";"0000";"";"";"";"";"";"";"0,00";"27,2";"";""
"14/02/2022";"1200";"23,4";"98,0";"";"2,0";"270,0";"10,0";"";"";"23,1";"182,8"
"14/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"15/02/2022";"0000";"23,6";"95,0";"";"2,0";"50,0";"10,0";"1,00";"32,2";"";""
"15/02/2022";"1200";"23,8";"97,0";"";"2,0";"50,0";"9,0";"";"";"23,0";"7,2"
"15/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
