"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2022";"0000";"24,4";"96,0";"1009,0";"0,7";"50,0";"10,0";"1,50";"30,4";"";""
"01/02/2022";"1200";"25,3";"95,0";"1009,5";"0,0";"0,0";"10,0";"";"";"23,7";"8,5"
"01/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"02/02/2022";"0000";"27,3";"85,0";"1008,1";"2,0";"360,0";"10,0";"1,70";"29,8";"";""
"02/02/2022";"1200";"24,2";"96,0";"1010,4";"0,0";"0,0";"10,0";"";"";"23,7";"9,6"
"02/02/2022";"1800";"28,1";"82,0";"1006,7";"3,0";"50,0";"10,0";"";"";"";""
"03/02/2022";"0000";"25,2";"93,0";"1008,3";"1,6";"50,0";"10,0";"5,20";"31,6";"";""
"03/02/2022";"1200";"26,2";"89,0";"1009,7";"2,0";"340,0";"10,0";"";"";"23,9";"7,1"
"03/02/2022";"1800";"29,7";"74,0";"1006,2";"2,8";"90,0";"10,0";"";"";"";""
"04/02/2022";"0000";"27,4";"84,0";"1010,7";"1,5";"50,0";"10,0";"1,10";"29,0";"";""
"04/02/2022";"1200";"26,5";"91,0";"1010,2";"1,0";"360,0";"10,0";"";"";"24,1";"0,4"
"04/02/2022";"1800";"26,7";"91,0";"1008,6";"0,0";"0,0";"10,0";"";"";"";""
"05/02/2022";"0000";"26,0";"95,0";"1008,2";"1,3";"50,0";"10,0";"6,40";"30,4";"";""
"05/02/2022";"1200";"25,6";"93,0";"1008,6";"0,0";"0,0";"10,0";"";"";"24,4";"13,1"
"05/02/2022";"1800";"28,3";"82,0";"1006,3";"3,3";"70,0";"7,0";"";"";"";""
"06/02/2022";"0000";"25,6";"91,0";"1009,1";"0,7";"20,0";"10,0";"2,90";"29,0";"";""
"06/02/2022";"1200";"24,0";"95,0";"1010,7";"0,0";"0,0";"10,0";"";"";"23,9";"30,5"
"06/02/2022";"1800";"28,7";"73,0";"1007,4";"2,8";"70,0";"8,0";"";"";"";""
"07/02/2022";"0000";"25,4";"95,0";"1009,1";"0,0";"0,0";"10,0";"1,70";"30,0";"";""
"07/02/2022";"1200";"24,5";"95,0";"1010,9";"0,8";"20,0";"10,0";"";"";"23,1";"14,6"
"07/02/2022";"1800";"29,4";"75,0";"1006,3";"2,6";"50,0";"9,0";"";"";"";""
"08/02/2022";"0000";"25,9";"91,0";"1007,1";"0,0";"0,0";"10,0";"6,20";"32,5";"";""
"08/02/2022";"1200";"26,4";"91,0";"1009,7";"1,6";"360,0";"10,0";"";"";"24,7";"7,5"
"08/02/2022";"1800";"32,3";"67,0";"1006,0";"2,5";"50,0";"8,0";"";"";"";""
"09/02/2022";"0000";"28,0";"86,0";"1006,8";"2,0";"50,0";"8,0";"9,00";"32,5";"";""
"09/02/2022";"1200";"26,8";"84,0";"1008,0";"1,6";"360,0";"7,0";"";"";"25,1";"0,0"
"09/02/2022";"1800";"32,4";"67,0";"1004,4";"2,3";"70,0";"7,0";"";"";"";""
"10/02/2022";"0000";"27,0";"76,0";"1007,1";"2,5";"90,0";"10,0";"8,60";"33,3";"";""
"10/02/2022";"1200";"26,8";"87,0";"1008,6";"2,5";"20,0";"8,0";"";"";"24,1";"0,0"
"10/02/2022";"1800";"32,0";"66,0";"1005,9";"2,3";"20,0";"7,0";"";"";"";""
"11/02/2022";"0000";"28,2";"80,0";"1007,3";"3,3";"70,0";"8,0";"4,50";"31,8";"";""
"11/02/2022";"1200";"24,5";"98,0";"1008,7";"2,3";"20,0";"10,0";"";"";"23,9";"28,6"
"11/02/2022";"1800";"31,5";"67,0";"1005,1";"0,8";"70,0";"9,0";"";"";"";""
"12/02/2022";"0000";"26,8";"89,0";"1006,8";"1,8";"90,0";"10,0";"9,20";"31,8";"";""
"12/02/2022";"1200";"27,0";"90,0";"1009,1";"1,6";"50,0";"8,0";"";"";"23,6";"53,0"
"12/02/2022";"1800";"31,6";"65,0";"1006,0";"5,0";"70,0";"7,0";"";"";"";""
"13/02/2022";"0000";"27,8";"83,0";"1006,4";"2,0";"50,0";"8,0";"5,90";"31,5";"";""
