"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2022";"0000";"26,0";"89,0";"995,5";"";"0,0";"6,3";"6,80";"31,5";"";""
"01/02/2022";"1200";"26,6";"95,0";"998,9";"";"320,0";"6,0";"";"";"";"8,0"
"01/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"02/02/2022";"0000";"29,0";"81,0";"995,0";"";"0,0";"7,0";"4,10";"31,8";"";""
"02/02/2022";"1200";"27,6";"92,0";"997,5";"";"90,0";"8,0";"";"";"";"0,0"
"02/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"03/02/2022";"0000";"28,0";"83,0";"995,6";"";"0,0";"8,0";"1,30";"32,0";"";""
"03/02/2022";"1200";"27,0";"95,0";"997,5";"";"140,0";"10,0";"";"";"";"1,0"
"03/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"04/02/2022";"0000";"28,1";"82,0";"995,1";"";"180,0";"7,0";"3,60";"31,4";"";""
"04/02/2022";"1200";"27,1";"91,0";"996,9";"";"50,0";"10,0";"";"";"";"0,0"
"04/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"05/02/2022";"0000";"28,4";"85,0";"994,9";"";"360,0";"9,0";"0,80";"32,0";"";""
"05/02/2022";"1200";"26,8";"78,0";"997,4";"";"90,0";"9,0";"";"";"";"0,0"
"05/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"06/02/2022";"0000";"26,0";"87,0";"994,3";"";"360,0";"8,0";"";"";"";""
"06/02/2022";"1200";"";"";"";"";"";"";"";"";"";""
"06/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"07/02/2022";"0000";"";"";"";"";"";"";"5,00";"32,0";"";""
"07/02/2022";"1200";"26,0";"89,0";"999,6";"";"0,0";"9,0";"";"";"";"10,5"
"07/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"08/02/2022";"0000";"27,5";"80,0";"996,3";"";"90,0";"7,0";"6,50";"32,5";"";""
"08/02/2022";"1200";"27,2";"86,0";"998,4";"";"180,0";"10,0";"";"";"";"0,0"
"08/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"09/02/2022";"0000";"27,8";"81,0";"994,7";"";"180,0";"6,0";"1,10";"31,6";"";""
"09/02/2022";"1200";"27,8";"90,0";"996,7";"";"360,0";"10,0";"";"";"";"9,5"
"09/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"10/02/2022";"0000";"26,7";"87,0";"996,1";"";"180,0";"10,0";"2,20";"30,0";"";""
"10/02/2022";"1200";"26,5";"89,0";"997,8";"";"180,0";"10,0";"";"";"";"2,2"
"10/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"11/02/2022";"0000";"27,5";"96,0";"996,4";"";"0,0";"10,0";"4,00";"30,6";"";""
"11/02/2022";"1200";"26,9";"87,0";"997,0";"";"0,0";"8,0";"";"";"";"1,7"
"11/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"12/02/2022";"0000";"27,9";"93,0";"996,1";"";"0,0";"10,0";"4,50";"32,0";"";""
"12/02/2022";"1200";"27,0";"81,0";"997,9";"";"180,0";"6,0";"";"";"";"0,5"
"12/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"13/02/2022";"0000";"28,8";"86,0";"995,7";"";"0,0";"9,0";"";"";"";""
"13/02/2022";"1200";"";"";"";"";"";"";"";"";"";""
"13/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"14/02/2022";"0000";"";"";"";"";"";"";"4,10";"31,2";"";""
"14/02/2022";"1200";"26,8";"88,0";"996,9";"";"90,0";"10,0";"";"";"";"0,0"
"14/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"15/02/2022";"0000";"28,6";"87,0";"993,9";"";"140,0";"7,0";"3,00";"31,6";"";""
"15/02/2022";"1200";"28,6";"84,0";"994,9";"";"0,0";"6,0";"";"";"";"0,0"
"15/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"0000";"26,7";"94,0";"998,3";"";"0,0";"10,0";"0,00";"27,7";"";""
"16/02/2022";"1200";"26,6";"95,0";"999,6";"";"0,0";"10,0";"";"";"";"23,3"
"16/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"17/02/2022";"0000";"24,0";"100,0";"1000,8";"";"0,0";"10,0";"6,50";"29,8";"";""
"17/02/2022";"1200";"24,6";"93,0";"999,9";"";"50,0";"9,0";"";"";"";"99,3"
"17/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"18/02/2022";"0000";"26,6";"90,0";"996,6";"";"0,0";"4,0";"7,10";"32,2";"";""
"18/02/2022";"1200";"25,8";"92,0";"997,9";"";"360,0";"9,0";"";"";"";"14,7"
"18/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"19/02/2022";"0000";"28,2";"85,0";"994,6";"";"0,0";"8,0";"0,10";"31,0";"";""
"19/02/2022";"1200";"27,9";"90,0";"997,4";"";"320,0";"8,0";"";"";"";"0,0"
"19/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"20/02/2022";"0000";"24,8";"94,0";"997,1";"";"0,0";"10,0";"";"";"";""
"20/02/2022";"1200";"";"";"";"";"";"";"";"";"";"38,4"
"20/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"21/02/2022";"0000";"";"";"";"";"";"";"9,00";"32,4";"";""
"21/02/2022";"1200";"27,5";"84,0";"999,6";"";"180,0";"5,0";"";"";"";"0,0"
"21/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"22/02/2022";"0000";"29,0";"78,0";"995,9";"";"360,0";"3,0";"3,50";"31,2";"";""
"22/02/2022";"1200";"28,8";"88,0";"997,5";"";"50,0";"7,0";"";"";"";"0,0"
"22/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"23/02/2022";"0000";"26,8";"87,0";"995,8";"";"0,0";"7,0";"5,60";"32,0";"";""
"23/02/2022";"1200";"28,0";"80,0";"996,4";"";"140,0";"6,0";"";"";"";"2,8"
"23/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"24/02/2022";"0000";"28,9";"80,0";"994,8";"";"0,0";"0,0";"0,70";"31,3";"";""
"24/02/2022";"1200";"27,1";"91,0";"996,6";"";"200,0";"10,0";"";"";"";"0,0"
"24/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"25/02/2022";"0000";"26,8";"84,0";"994,8";"";"360,0";"7,0";"1,40";"30,2";"";""
"25/02/2022";"1200";"27,1";"90,0";"998,1";"";"50,0";"9,0";"";"";"";"0,1"
"25/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"26/02/2022";"0000";"26,2";"88,0";"995,9";"";"0,0";"3,0";"2,30";"32,0";"";""
"26/02/2022";"1200";"28,1";"78,0";"997,4";"";"90,0";"8,0";"";"";"";"9,9"
"26/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"27/02/2022";"0000";"26,6";"89,0";"995,7";"";"0,0";"9,0";"";"";"";""
"27/02/2022";"1200";"";"";"";"";"";"";"";"";"";""
"27/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"28/02/2022";"0000";"";"";"";"";"";"";"4,60";"32,1";"";""
"28/02/2022";"1200";"27,7";"87,0";"996,8";"";"360,0";"7,0";"";"";"";"0,0"
"28/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"01/03/2022";"0000";"26,5";"96,0";"995,8";"";"90,0";"10,0";"0,10";"30,7";"";""
"01/03/2022";"1200";"26,3";"94,0";"997,9";"";"360,0";"10,0";"";"";"";"13,2"
"01/03/2022";"1800";"";"";"";"";"";"";"";"";"";""
