"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/08/2023";"0000";"";"";"";"";"";"";"";"";"";""
"01/08/2023";"1200";"";"";"";"";"";"";"";"";"";""
"01/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"02/08/2023";"0000";"";"";"";"";"";"";"6,10";"37,3";"";""
"02/08/2023";"1200";"28,5";"72,0";"1002,5";"";"90,0";"6,3";"";"";"";"0,0"
"02/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"03/08/2023";"0000";"29,3";"74,0";"998,3";"";"0,0";"0,0";"7,00";"37,6";"";""
"03/08/2023";"1200";"28,3";"69,0";"1001,0";"";"90,0";"2,5";"";"";"21,0";"0,0"
"03/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"04/08/2023";"0000";"28,6";"72,0";"998,0";"";"90,0";"1,3";"8,00";"38,1";"";""
"04/08/2023";"1200";"28,7";"78,0";"999,9";"";"50,0";"0,0";"";"";"20,0";"0,0"
"04/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"05/08/2023";"0000";"31,4";"68,0";"997,7";"";"360,0";"2,5";"6,00";"34,9";"";""
"05/08/2023";"1200";"28,3";"72,0";"1000,5";"";"360,0";"7,5";"";"";"20,8";"0,0"
"05/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"06/08/2023";"0000";"30,1";"69,0";"997,8";"";"0,0";"0,0";"";"";"";""
"06/08/2023";"1200";"";"";"";"";"";"";"";"";"";""
"06/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"07/08/2023";"0000";"";"";"";"";"";"";"7,20";"37,6";"";""
"07/08/2023";"1200";"26,5";"81,0";"1001,5";"";"180,0";"10,0";"";"";"";"0,0"
"07/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"08/08/2023";"0000";"31,0";"69,0";"998,8";"";"0,0";"0,0";"8,80";"38,4";"";""
"08/08/2023";"1200";"29,1";"69,0";"1011,0";"";"360,0";"0,0";"";"";"21,6";"0,0"
"08/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"09/08/2023";"0000";"31,2";"68,0";"997,8";"";"0,0";"0,0";"6,10";"37,4";"";""
"09/08/2023";"1200";"29,2";"71,0";"1001,5";"";"90,0";"10,0";"";"";"21,4";"0,0"
"09/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"10/08/2023";"0000";"29,3";"71,0";"998,2";"";"0,0";"0,0";"8,70";"37,3";"";""
"10/08/2023";"1200";"28,4";"70,0";"1001,5";"";"50,0";"2,5";"";"";"21,6";"0,0"
"10/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"11/08/2023";"0000";"31,0";"68,0";"997,3";"";"360,0";"1,3";"9,00";"37,8";"";""
"11/08/2023";"1200";"28,1";"69,0";"1001,6";"";"90,0";"0,0";"";"";"21,6";"0,0"
"11/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"12/08/2023";"0000";"31,2";"69,0";"997,0";"";"0,0";"0,0";"8,80";"38,6";"";""
"12/08/2023";"1200";"25,3";"83,0";"1000,0";"";"90,0";"0,0";"";"";"21,8";"0,0"
"12/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"13/08/2023";"0000";"30,8";"67,0";"996,9";"";"0,0";"2,5";"";"";"";""
"13/08/2023";"1200";"";"";"";"";"";"";"";"";"";""
"13/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"14/08/2023";"0000";"";"";"";"";"";"";"8,10";"37,5";"";""
"14/08/2023";"1200";"28,7";"73,0";"999,0";"";"90,0";"1,3";"";"";"";"0,0"
"14/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"15/08/2023";"0000";"29,7";"70,0";"995,1";"";"0,0";"0,0";"8,90";"38,4";"";""
"15/08/2023";"1200";"27,2";"85,0";"999,2";"";"0,0";"0,0";"";"";"18,1";"0,0"
"15/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"16/08/2023";"0000";"30,8";"69,0";"995,5";"";"0,0";"0,0";"9,10";"37,6";"";""
"16/08/2023";"1200";"29,3";"70,0";"999,0";"";"0,0";"0,0";"";"";"20,3";"0,0"
"16/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"17/08/2023";"0000";"30,2";"68,0";"996,7";"";"0,0";"2,5";"9,30";"38,9";"";""
"17/08/2023";"1200";"30,2";"75,0";"999,0";"";"50,0";"1,3";"";"";"19,2";"0,0"
"17/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"18/08/2023";"0000";"32,4";"66,0";"995,4";"";"0,0";"1,3";"9,30";"39,1";"";""
"18/08/2023";"1200";"29,5";"70,0";"997,2";"";"90,0";"0,0";"";"";"20,0";"0,0"
"18/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"19/08/2023";"0000";"30,2";"66,0";"994,0";"";"0,0";"0,0";"0,90";"38,4";"";""
"19/08/2023";"1200";"29,9";"68,0";"997,0";"";"360,0";"2,5";"";"";"20,1";"0,0"
"19/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"20/08/2023";"0000";"31,4";"67,0";"994,2";"";"360,0";"0,0";"";"";"";""
"20/08/2023";"1200";"";"";"";"";"";"";"";"";"";""
"20/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"21/08/2023";"0000";"";"";"";"";"";"";"7,80";"38,8";"";""
"21/08/2023";"1200";"27,4";"85,0";"995,0";"";"360,0";"7,5";"";"";"";"0,0"
"21/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"22/08/2023";"0000";"31,0";"68,0";"997,2";"";"360,0";"3,8";"5,70";"38,0";"";""
"22/08/2023";"1200";"27,4";"87,0";"1001,1";"";"0,0";"10,0";"";"";"22,4";"0,0"
"22/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"23/08/2023";"0000";"32,2";"69,0";"997,0";"";"360,0";"1,3";"";"36,3";"";""
"23/08/2023";"1200";"29,4";"80,0";"1001,0";"";"360,0";"7,5";"";"";"22,1";"0,0"
"23/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"24/08/2023";"0000";"30,0";"69,0";"997,4";"";"0,0";"0,0";"9,20";"38,5";"";""
"24/08/2023";"1200";"29,5";"70,0";"1001,0";"";"90,0";"0,0";"";"";"22,6";"0,0"
"24/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"25/08/2023";"0000";"32,0";"65,0";"997,5";"";"360,0";"2,5";"8,90";"38,8";"";""
"25/08/2023";"1200";"28,7";"78,0";"1000,2";"";"0,0";"0,0";"";"";"21,5";"0,0"
"25/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"26/08/2023";"0000";"29,9";"70,0";"997,2";"";"0,0";"0,0";"7,80";"38,6";"";""
"26/08/2023";"1200";"29,9";"73,0";"1001,0";"";"360,0";"0,0";"";"";"22,5";"0,0"
"26/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"27/08/2023";"0000";"30,7";"70,0";"998,0";"";"0,0";"0,0";"";"";"";""
"27/08/2023";"1200";"";"";"";"";"";"";"";"";"";""
"27/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"28/08/2023";"0000";"";"";"";"";"";"";"7,10";"39,6";"";""
"28/08/2023";"1200";"29,8";"83,0";"1002,1";"0,0";"0,0";"6,3";"";"";"";"0,0"
"28/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"29/08/2023";"0000";"29,5";"70,0";"997,2";"";"180,0";"2,5";"8,10";"38,7";"";""
"29/08/2023";"1200";"30,6";"83,0";"1000,8";"";"230,0";"0,0";"";"";"23,2";"0,0"
"29/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"30/08/2023";"0000";"30,8";"71,0";"997,8";"";"0,0";"0,0";"5,00";"36,9";"";""
"30/08/2023";"1200";"28,5";"81,0";"999,8";"";"180,0";"8,8";"";"";"23,0";"0,0"
"30/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"31/08/2023";"0000";"30,0";"70,0";"997,0";"";"0,0";"0,0";"5,20";"36,6";"";""
"31/08/2023";"1200";"28,3";"82,0";"999,0";"";"180,0";"10,0";"";"";"22,9";"0,0"
"31/08/2023";"1800";"";"";"";"";"";"";"";"";"";""
"01/09/2023";"0000";"30,7";"78,0";"997,0";"";"180,0";"0,0";"4,70";"35,4";"";""
"01/09/2023";"1200";"29,3";"82,0";"1001,0";"";"270,0";"8,8";"";"";"22,9";"0,0"
"01/09/2023";"1800";"";"";"";"";"";"";"";"";"";""
"02/09/2023";"0000";"30,2";"69,0";"997,9";"";"0,0";"0,0";"4,10";"33,5";"";""
"02/09/2023";"1200";"28,5";"78,0";"999,8";"";"270,0";"10,0";"";"";"22,5";"0,0"
"02/09/2023";"1800";"";"";"";"";"";"";"";"";"";""
"03/09/2023";"0000";"29,7";"79,0";"996,8";"";"0,0";"7,5";"";"";"";""
"03/09/2023";"1200";"";"";"";"";"";"";"";"";"";""
"03/09/2023";"1800";"";"";"";"";"";"";"";"";"";""
"04/09/2023";"0000";"";"";"";"";"";"";"8,20";"39,1";"";""
"04/09/2023";"1200";"30,5";"75,0";"1001,0";"";"270,0";"3,8";"";"";"";"0,0"
"04/09/2023";"1800";"";"";"";"";"";"";"";"";"";""
"05/09/2023";"0000";"31,6";"66,0";"996,5";"";"0,0";"2,5";"8,50";"38,8";"";""
"05/09/2023";"1200";"28,9";"79,0";"999,8";"";"270,0";"6,3";"";"";"22,0";"0,0"
"05/09/2023";"1800";"";"";"";"";"";"";"";"";"";""
"06/09/2023";"0000";"29,8";"70,0";"996,8";"";"270,0";"0,0";"5,40";"37,0";"";""
"06/09/2023";"1200";"28,3";"82,0";"1001,2";"";"320,0";"10,0";"";"";"21,0";"0,0"
